Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Correlate
11373,2/5/2021,8:00 AM,Tamil Nadu,-,-,823518,12375,840360,1
11374,2/5/2021,8:00 AM,Telengana,-,-,291699,1607,295270,1
11375,2/5/2021,8:00 AM,Tripura,-,-,32949,391,33352,1
11376,2/5/2021,8:00 AM,Uttarakhand,-,-,93723,1659,96384,1
11377,2/5/2021,8:00 AM,Uttar Pradesh,-,-,587661,8680,600970,1
11378,2/5/2021,8:00 AM,West Bengal,-,-,555491,10199,570787,1
11379,2/6/2021,8:00 AM,Andhra Pradesh,-,-,880046,7158,888275,1
11380,2/6/2021,8:00 AM,Andaman and Nicobar Islands,-,-,4932,62,4997,1
11381,2/6/2021,8:00 AM,Arunachal Pradesh,-,-,16765,56,16829,1
11382,2/6/2021,8:00 AM,Assam,-,-,214403,1084,217193,1
11383,2/6/2021,8:00 AM,Bihar,-,-,257914,1512,260034,1
11384,2/6/2021,8:00 AM,Chandigarh,-,-,20535,338,21060,1
11385,2/6/2021,8:00 AM,Chhattisgarh,-,-,298987,3732,307079,1
11386,2/6/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3394,2,3398,1
11387,2/6/2021,8:00 AM,Delhi,-,-,623714,10873,635793,1
11388,2/6/2021,8:00 AM,Goa,-,-,52243,770,53773,1
11389,2/6/2021,8:00 AM,Gujarat,-,-,255914,4393,262948,1
11390,2/6/2021,8:00 AM,Haryana,-,-,264317,3027,268293,1
11391,2/6/2021,8:00 AM,Himachal Pradesh,-,-,56320,982,57764,1
11392,2/6/2021,8:00 AM,Jammu and Kashmir,-,-,122187,1944,124785,1
11393,2/6/2021,8:00 AM,Jharkhand,-,-,117420,1077,118938,1
11394,2/6/2021,8:00 AM,Karnataka,-,-,923377,12230,941500,1
11395,2/6/2021,8:00 AM,Kerala,-,-,884542,3832,956421,1
11396,2/6/2021,8:00 AM,Lakshadweep,-,-,65,0,141,1
11397,2/6/2021,8:00 AM,Ladakh,-,-,9541,130,9743,1
11398,2/6/2021,8:00 AM,Madhya Pradesh,-,-,250005,3819,256017,1
11399,2/6/2021,8:00 AM,Maharashtra,-,-,1952187,51255,2038630,1
11400,2/6/2021,8:00 AM,Manipur,-,-,28625,372,29110,1
11401,2/6/2021,8:00 AM,Meghalaya,-,-,13593,147,13821,1
11402,2/6/2021,8:00 AM,Mizoram,-,-,4345,9,4381,1
11403,2/6/2021,8:00 AM,Nagaland,-,-,11970,88,12126,1
11404,2/6/2021,8:00 AM,Odisha,-,-,332733,1908,335466,1
11405,2/6/2021,8:00 AM,Puducherry,-,-,38267,654,39235,1
11406,2/6/2021,8:00 AM,Punjab,-,-,166477,5635,174256,1
11407,2/6/2021,8:00 AM,Rajasthan,-,-,313669,2771,318021,1
11408,2/6/2021,8:00 AM,Sikkim,-,-,5893,135,6105,1
11409,2/6/2021,8:00 AM,Tamil Nadu,-,-,824024,12379,840849,1
11410,2/6/2021,8:00 AM,Telengana,-,-,291846,1608,295431,1
11411,2/6/2021,8:00 AM,Tripura,-,-,32950,391,33352,1
11412,2/6/2021,8:00 AM,Uttarakhand,-,-,93824,1662,96431,1
11413,2/6/2021,8:00 AM,Uttar Pradesh,-,-,587984,8682,601128,1
11414,2/6/2021,8:00 AM,West Bengal,-,-,555788,10201,570981,1
11415,2/7/2021,8:00 AM,Andhra Pradesh,-,-,880179,7159,888350,1
11416,2/7/2021,8:00 AM,Andaman and Nicobar Islands,-,-,4932,62,5000,1
11417,2/7/2021,8:00 AM,Arunachal Pradesh,-,-,16767,56,16830,1
11418,2/7/2021,8:00 AM,Assam,-,-,214423,1084,217202,1
11419,2/7/2021,8:00 AM,Bihar,-,-,257971,1515,260095,1
11420,2/7/2021,8:00 AM,Chandigarh,-,-,20565,339,21088,1
11421,2/7/2021,8:00 AM,Chhattisgarh,-,-,299284,3735,307339,1
11422,2/7/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3395,2,3398,1
11423,2/7/2021,8:00 AM,Delhi,-,-,623865,10877,635916,1
11424,2/7/2021,8:00 AM,Goa,-,-,52299,770,53838,1
11425,2/7/2021,8:00 AM,Gujarat,-,-,256315,4394,263200,1
11426,2/7/2021,8:00 AM,Haryana,-,-,264429,3027,268364,1
11427,2/7/2021,8:00 AM,Himachal Pradesh,-,-,56371,983,57851,1
11428,2/7/2021,8:00 AM,Jammu and Kashmir,-,-,122275,1944,124850,1
11429,2/7/2021,8:00 AM,Jharkhand,-,-,117474,1077,118979,1
11430,2/7/2021,8:00 AM,Karnataka,-,-,923811,12233,942031,1
11431,2/7/2021,8:00 AM,Kerala,-,-,890720,3848,962363,1
11432,2/7/2021,8:00 AM,Lakshadweep,-,-,65,0,151,1
11433,2/7/2021,8:00 AM,Ladakh,-,-,9542,130,9744,1
11434,2/7/2021,8:00 AM,Madhya Pradesh,-,-,250320,3820,256214,1
11435,2/7/2021,8:00 AM,Maharashtra,-,-,1953926,51280,2041398,1
11436,2/7/2021,8:00 AM,Manipur,-,-,28636,372,29117,1
11437,2/7/2021,8:00 AM,Meghalaya,-,-,13596,147,13845,1
11438,2/7/2021,8:00 AM,Mizoram,-,-,4350,9,4382,1
11439,2/7/2021,8:00 AM,Nagaland,-,-,11975,88,12148,1
11440,2/7/2021,8:00 AM,Odisha,-,-,332842,1909,335548,1
11441,2/7/2021,8:00 AM,Puducherry,-,-,38299,654,39270,1
11442,2/7/2021,8:00 AM,Punjab,-,-,166643,5640,174439,1
11443,2/7/2021,8:00 AM,Rajasthan,-,-,313819,2772,318118,1
11444,2/7/2021,8:00 AM,Sikkim,-,-,5898,135,6108,1
11445,2/7/2021,8:00 AM,Tamil Nadu,-,-,824527,12382,841326,1
11446,2/7/2021,8:00 AM,Telengana,-,-,292032,1610,295581,1
11447,2/7/2021,8:00 AM,Tripura,-,-,32950,391,33352,1
11448,2/7/2021,8:00 AM,Uttarakhand,-,-,93877,1664,96478,1
11449,2/7/2021,8:00 AM,Uttar Pradesh,-,-,588148,8686,601272,1
11450,2/7/2021,8:00 AM,West Bengal,-,-,556081,10202,571178,1
11451,2/8/2021,8:00 AM,Andhra Pradesh,-,-,880261,7159,888423,1
11452,2/8/2021,8:00 AM,Andaman and Nicobar Islands,-,-,4932,62,5001,1
11453,2/8/2021,8:00 AM,Arunachal Pradesh,-,-,16767,56,16830,1
11454,2/8/2021,8:00 AM,Assam,-,-,214447,1084,217210,1
11455,2/8/2021,8:00 AM,Bihar,-,-,258221,1516,260270,1
11456,2/8/2021,8:00 AM,Chandigarh,-,-,20598,340,21107,1
11457,2/8/2021,8:00 AM,Chhattisgarh,-,-,299494,3741,307525,1
11458,2/8/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3395,2,3398,1
11459,2/8/2021,8:00 AM,Delhi,-,-,624044,10879,636035,1
11460,2/8/2021,8:00 AM,Goa,-,-,52347,772,53880,1
11461,2/8/2021,8:00 AM,Gujarat,-,-,256670,4395,263444,1
11462,2/8/2021,8:00 AM,Haryana,-,-,264519,3029,268431,1
11463,2/8/2021,8:00 AM,Himachal Pradesh,-,-,56448,984,57896,1
11464,2/8/2021,8:00 AM,Jammu and Kashmir,-,-,122335,1944,124909,1
11465,2/8/2021,8:00 AM,Jharkhand,-,-,117508,1078,119017,1
11466,2/8/2021,8:00 AM,Karnataka,-,-,924304,12236,942518,1
11467,2/8/2021,8:00 AM,Kerala,-,-,896668,3867,968438,1
11468,2/8/2021,8:00 AM,Lakshadweep,-,-,65,0,153,1
11469,2/8/2021,8:00 AM,Ladakh,-,-,9545,130,9747,1
11470,2/8/2021,8:00 AM,Madhya Pradesh,-,-,250537,3820,256398,1
11471,2/8/2021,8:00 AM,Maharashtra,-,-,1955548,51310,2044071,1
11472,2/8/2021,8:00 AM,Manipur,-,-,28654,373,29126,1
11473,2/8/2021,8:00 AM,Meghalaya,-,-,13601,147,13885,1
11474,2/8/2021,8:00 AM,Mizoram,-,-,4350,9,4383,1
11475,2/8/2021,8:00 AM,Nagaland,-,-,11975,88,12158,1
11476,2/8/2021,8:00 AM,Odisha,-,-,332948,1909,335620,1
11477,2/8/2021,8:00 AM,Puducherry,-,-,38326,654,39292,1
11478,2/8/2021,8:00 AM,Punjab,-,-,166828,5642,174646,1
11479,2/8/2021,8:00 AM,Rajasthan,-,-,313957,2772,318193,1
11480,2/8/2021,8:00 AM,Sikkim,-,-,5905,135,6110,1
11481,2/8/2021,8:00 AM,Tamil Nadu,-,-,825025,12383,841797,1
11482,2/8/2021,8:00 AM,Telengana,-,-,292229,1611,295682,1
11483,2/8/2021,8:00 AM,Tripura,-,-,32953,391,33352,1
11484,2/8/2021,8:00 AM,Uttarakhand,-,-,93913,1668,96493,1
11485,2/8/2021,8:00 AM,Uttar Pradesh,-,-,588818,8687,601385,1
11486,2/8/2021,8:00 AM,West Bengal,-,-,556370,10207,571371,1
11487,2/9/2021,8:00 AM,Andhra Pradesh,-,-,880363,7160,888485,1
11488,2/9/2021,8:00 AM,Andaman and Nicobar Islands,-,-,4932,62,5005,1
11489,2/9/2021,8:00 AM,Arunachal Pradesh,-,-,16770,56,16831,1
11490,2/9/2021,8:00 AM,Assam,-,-,214473,1085,217229,1
11491,2/9/2021,8:00 AM,Bihar,-,-,258771,1517,260670,1
11492,2/9/2021,8:00 AM,Chandigarh,-,-,20623,341,21133,1
11493,2/9/2021,8:00 AM,Chhattisgarh,-,-,299856,3744,307790,1
11494,2/9/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3396,2,3398,1
11495,2/9/2021,8:00 AM,Delhi,-,-,624182,10882,636160,1
11496,2/9/2021,8:00 AM,Goa,-,-,52432,772,53937,1
11497,2/9/2021,8:00 AM,Gujarat,-,-,257120,4396,263676,1
11498,2/9/2021,8:00 AM,Haryana,-,-,264608,3029,268507,1
11499,2/9/2021,8:00 AM,Himachal Pradesh,-,-,56483,984,57925,1
11500,2/9/2021,8:00 AM,Jammu and Kashmir,-,-,122415,1944,124952,1
11501,2/9/2021,8:00 AM,Jharkhand,-,-,117539,1078,119055,1
11502,2/9/2021,8:00 AM,Karnataka,-,-,924654,12239,942846,1
11503,2/9/2021,8:00 AM,Kerala,-,-,902627,3883,972180,1
11504,2/9/2021,8:00 AM,Lakshadweep,-,-,76,0,154,1
11505,2/9/2021,8:00 AM,Ladakh,-,-,9552,130,9753,1
11506,2/9/2021,8:00 AM,Madhya Pradesh,-,-,250727,3823,256591,1
11507,2/9/2021,8:00 AM,Maharashtra,-,-,1958971,51325,2046287,1
11508,2/9/2021,8:00 AM,Manipur,-,-,28672,373,29130,1
11509,2/9/2021,8:00 AM,Meghalaya,-,-,13604,148,13886,1
11510,2/9/2021,8:00 AM,Mizoram,-,-,4353,9,4386,1
11511,2/9/2021,8:00 AM,Nagaland,-,-,11988,88,12160,1
11512,2/9/2021,8:00 AM,Odisha,-,-,333031,1910,335692,1
11513,2/9/2021,8:00 AM,Puducherry,-,-,38354,655,39318,1
11514,2/9/2021,8:00 AM,Punjab,-,-,167073,5653,174838,1
11515,2/9/2021,8:00 AM,Rajasthan,-,-,314050,2774,318294,1
11516,2/9/2021,8:00 AM,Sikkim,-,-,5908,135,6110,1
11517,2/9/2021,8:00 AM,Tamil Nadu,-,-,825520,12387,842261,1
11518,2/9/2021,8:00 AM,Telengana,-,-,292415,1612,295831,1
11519,2/9/2021,8:00 AM,Tripura,-,-,32955,391,33353,1
11520,2/9/2021,8:00 AM,Uttarakhand,-,-,94057,1671,96536,1
11521,2/9/2021,8:00 AM,Uttar Pradesh,-,-,589322,8691,601455,1
11522,2/9/2021,8:00 AM,West Bengal,-,-,556649,10209,571490,1
11523,2/10/2021,8:00 AM,Andhra Pradesh,-,-,880478,7160,888555,1
11524,2/10/2021,8:00 AM,Andaman and Nicobar Islands,-,-,4932,62,5007,1
11525,2/10/2021,8:00 AM,Arunachal Pradesh,-,-,16771,56,16831,1
11526,2/10/2021,8:00 AM,Assam,-,-,214490,1086,217256,1
11527,2/10/2021,8:00 AM,Bihar,-,-,259074,1518,261092,1
11528,2/10/2021,8:00 AM,Chandigarh,-,-,20644,342,21154,1
11529,2/10/2021,8:00 AM,Chhattisgarh,-,-,300078,3746,307996,1
11530,2/10/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3396,2,3398,1
11531,2/10/2021,8:00 AM,Delhi,-,-,624326,10882,636260,1
11532,2/10/2021,8:00 AM,Goa,-,-,52530,774,53996,1
11533,2/10/2021,8:00 AM,Gujarat,-,-,257473,4397,263910,1
11534,2/10/2021,8:00 AM,Haryana,-,-,264713,3033,268600,1
11535,2/10/2021,8:00 AM,Himachal Pradesh,-,-,56551,987,57993,1
11536,2/10/2021,8:00 AM,Jammu and Kashmir,-,-,122470,1944,125007,1
11537,2/10/2021,8:00 AM,Jharkhand,-,-,117574,1078,119116,1
11538,2/10/2021,8:00 AM,Karnataka,-,-,925167,12241,943212,1
11539,2/10/2021,8:00 AM,Kerala,-,-,909102,3902,977394,1
11540,2/10/2021,8:00 AM,Lakshadweep,-,-,93,0,166,1
11541,2/10/2021,8:00 AM,Ladakh,-,-,9569,130,9758,1
11542,2/10/2021,8:00 AM,Madhya Pradesh,-,-,250946,3825,256758,1
11543,2/10/2021,8:00 AM,Maharashtra,-,-,1961525,51360,2048802,1
11544,2/10/2021,8:00 AM,Manipur,-,-,28687,373,29137,1
11545,2/10/2021,8:00 AM,Meghalaya,-,-,13608,148,13893,1
11546,2/10/2021,8:00 AM,Mizoram,-,-,4358,9,4388,1
11547,2/10/2021,8:00 AM,Nagaland,-,-,11990,88,12166,1
11548,2/10/2021,8:00 AM,Odisha,-,-,333139,1910,335797,1
11549,2/10/2021,8:00 AM,Puducherry,-,-,38391,655,39353,1
11550,2/10/2021,8:00 AM,Punjab,-,-,167285,5661,175023,1
11551,2/10/2021,8:00 AM,Rajasthan,-,-,314175,2774,318384,1
11552,2/10/2021,8:00 AM,Sikkim,-,-,5912,135,6110,1
11553,2/10/2021,8:00 AM,Tamil Nadu,-,-,826011,12391,842730,1
11554,2/10/2021,8:00 AM,Telengana,-,-,292578,1613,295988,1
11555,2/10/2021,8:00 AM,Tripura,-,-,32955,391,33353,1
11556,2/10/2021,8:00 AM,Uttarakhand,-,-,94127,1673,96590,1
11557,2/10/2021,8:00 AM,Uttar Pradesh,-,-,589565,8691,601562,1
11558,2/10/2021,8:00 AM,West Bengal,-,-,556925,10215,571636,1
11559,2/11/2021,8:00 AM,Andhra Pradesh,-,-,880599,7161,888605,1
11560,2/11/2021,8:00 AM,Andaman and Nicobar Islands,-,-,4932,62,5007,1
11561,2/11/2021,8:00 AM,Arunachal Pradesh,-,-,16771,56,16831,1
11562,2/11/2021,8:00 AM,Assam,-,-,214507,1086,217267,1
11563,2/11/2021,8:00 AM,Bihar,-,-,259234,1520,261511,1
11564,2/11/2021,8:00 AM,Chandigarh,-,-,20670,343,21171,1
11565,2/11/2021,8:00 AM,Chhattisgarh,-,-,300390,3755,308218,1
11566,2/11/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3396,2,3398,1
11567,2/11/2021,8:00 AM,Delhi,-,-,624326,10884,636387,1
11568,2/11/2021,8:00 AM,Goa,-,-,52594,776,54068,1
11569,2/11/2021,8:00 AM,Gujarat,-,-,257968,4397,264165,1
11570,2/11/2021,8:00 AM,Haryana,-,-,264820,3033,268677,1
11571,2/11/2021,8:00 AM,Himachal Pradesh,-,-,56600,988,58076,1
11572,2/11/2021,8:00 AM,Jammu and Kashmir,-,-,122502,1945,125052,1
11573,2/11/2021,8:00 AM,Jharkhand,-,-,117616,1081,119161,1
11574,2/11/2021,8:00 AM,Karnataka,-,-,925489,12244,943627,1
11575,2/11/2021,8:00 AM,Kerala,-,-,914847,3920,983374,1
11576,2/11/2021,8:00 AM,Lakshadweep,-,-,118,0,181,1
11577,2/11/2021,8:00 AM,Ladakh,-,-,9572,130,9762,1
11578,2/11/2021,8:00 AM,Madhya Pradesh,-,-,251121,3827,253072,1
11579,2/11/2021,8:00 AM,Maharashtra,-,-,1963946,51390,2052253,1
11580,2/11/2021,8:00 AM,Manipur,-,-,28726,373,29148,1
11581,2/11/2021,8:00 AM,Meghalaya,-,-,13612,148,13924,1
11582,2/11/2021,8:00 AM,Mizoram,-,-,4359,9,4390,1
11583,2/11/2021,8:00 AM,Nagaland,-,-,11993,88,12168,1
11584,2/11/2021,8:00 AM,Odisha,-,-,333220,1910,335889,1
11585,2/11/2021,8:00 AM,Puducherry,-,-,38423,656,39372,1
11586,2/11/2021,8:00 AM,Punjab,-,-,167465,5675,175252,1
11587,2/11/2021,8:00 AM,Rajasthan,-,-,314264,2777,318491,1
11588,2/11/2021,8:00 AM,Sikkim,-,-,5916,135,6111,1
11589,2/11/2021,8:00 AM,Tamil Nadu,-,-,826504,12396,843209,1
11590,2/11/2021,8:00 AM,Telengana,-,-,292696,1613,296134,1
11591,2/11/2021,8:00 AM,Tripura,-,-,32957,391,33353,1
11592,2/11/2021,8:00 AM,Uttarakhand,-,-,94240,1673,96625,1
11593,2/11/2021,8:00 AM,Uttar Pradesh,-,-,589771,8696,601723,1
11594,2/11/2021,8:00 AM,West Bengal,-,-,557208,10220,571815,1
11595,2/12/2021,8:00 AM,Andhra Pradesh,-,-,880678,7161,888692,1
11596,2/12/2021,8:00 AM,Andaman and Nicobar Islands,-,-,4932,62,5007,1
11597,2/12/2021,8:00 AM,Arunachal Pradesh,-,-,16771,56,16832,1
11598,2/12/2021,8:00 AM,Assam,-,-,214530,1086,217277,1
11599,2/12/2021,8:00 AM,Bihar,-,-,259347,1521,261568,1
11600,2/12/2021,8:00 AM,Chandigarh,-,-,20700,344,21184,1
11601,2/12/2021,8:00 AM,Chhattisgarh,-,-,301238,3759,308472,1
11602,2/12/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3396,2,3398,1
11603,2/12/2021,8:00 AM,Delhi,-,-,624592,10886,636529,1
11604,2/12/2021,8:00 AM,Goa,-,-,52653,776,54113,1
11605,2/12/2021,8:00 AM,Gujarat,-,-,258270,4399,264450,1
11606,2/12/2021,8:00 AM,Haryana,-,-,264901,3034,268783,1
11607,2/12/2021,8:00 AM,Himachal Pradesh,-,-,56630,989,58112,1
11608,2/12/2021,8:00 AM,Jammu and Kashmir,-,-,122542,1947,125117,1
11609,2/12/2021,8:00 AM,Jharkhand,-,-,117669,1081,119206,1
11610,2/12/2021,8:00 AM,Karnataka,-,-,925829,12251,944057,1
11611,2/12/2021,8:00 AM,Kerala,-,-,920539,3936,988655,1
11612,2/12/2021,8:00 AM,Lakshadweep,-,-,119,0,187,1
11613,2/12/2021,8:00 AM,Ladakh,-,-,9580,130,9762,1
11614,2/12/2021,8:00 AM,Madhya Pradesh,-,-,251320,3828,257068,1
11615,2/12/2021,8:00 AM,Maharashtra,-,-,1970053,51415,2052905,1
11616,2/12/2021,8:00 AM,Manipur,-,-,28729,373,29155,1
11617,2/12/2021,8:00 AM,Meghalaya,-,-,13617,148,13931,1
11618,2/12/2021,8:00 AM,Mizoram,-,-,4361,9,4391,1
11619,2/12/2021,8:00 AM,Nagaland,-,-,11998,88,12175,1
11620,2/12/2021,8:00 AM,Odisha,-,-,333280,1910,335984,1
11621,2/12/2021,8:00 AM,Puducherry,-,-,38445,656,39397,1
11622,2/12/2021,8:00 AM,Punjab,-,-,167652,5682,175558,1
11623,2/12/2021,8:00 AM,Rajasthan,-,-,314438,2779,318602,1
11624,2/12/2021,8:00 AM,Sikkim,-,-,5916,135,6113,1
11625,2/12/2021,8:00 AM,Tamil Nadu,-,-,826994,12402,843690,1
11626,2/12/2021,8:00 AM,Telengana,-,-,292848,1614,296277,1
11627,2/12/2021,8:00 AM,Tripura,-,-,32959,391,33353,1
11628,2/12/2021,8:00 AM,Uttarakhand,-,-,94328,1676,96673,1
11629,2/12/2021,8:00 AM,Uttar Pradesh,-,-,589882,8696,601898,1
11630,2/12/2021,8:00 AM,West Bengal,-,-,557494,10225,572032,1
11631,2/13/2021,8:00 AM,Andhra Pradesh,-,-,880784,7162,888760,1
11632,2/13/2021,8:00 AM,Andaman and Nicobar Islands,-,-,4934,62,5007,1
11633,2/13/2021,8:00 AM,Arunachal Pradesh,-,-,16771,56,16832,1
11634,2/13/2021,8:00 AM,Assam,-,-,214542,1086,217285,1
11635,2/13/2021,8:00 AM,Bihar,-,-,259433,1522,261646,1
11636,2/13/2021,8:00 AM,Chandigarh,-,-,20717,344,21203,1
11637,2/13/2021,8:00 AM,Chhattisgarh,-,-,301648,3766,308701,1
11638,2/13/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3396,2,3398,1
11639,2/13/2021,8:00 AM,Delhi,-,-,624728,10889,636670,1
11640,2/13/2021,8:00 AM,Goa,-,-,52780,777,54152,1
11641,2/13/2021,8:00 AM,Gujarat,-,-,258551,4400,264718,1
11642,2/13/2021,8:00 AM,Haryana,-,-,265015,3035,268887,1
11643,2/13/2021,8:00 AM,Himachal Pradesh,-,-,56647,990,58142,1
11644,2/13/2021,8:00 AM,Jammu and Kashmir,-,-,122626,1948,125208,1
11645,2/13/2021,8:00 AM,Jharkhand,-,-,117720,1081,119242,1
11646,2/13/2021,8:00 AM,Karnataka,-,-,926234,12259,944437,1
11647,2/13/2021,8:00 AM,Kerala,-,-,925871,3954,994052,1
11648,2/13/2021,8:00 AM,Lakshadweep,-,-,119,0,188,1
11649,2/13/2021,8:00 AM,Ladakh,-,-,9583,130,9763,1
11650,2/13/2021,8:00 AM,Madhya Pradesh,-,-,251538,3829,257229,1
11651,2/13/2021,8:00 AM,Maharashtra,-,-,1972475,51451,2056575,1
11652,2/13/2021,8:00 AM,Manipur,-,-,28737,373,29166,1
11653,2/13/2021,8:00 AM,Meghalaya,-,-,13620,148,13932,1
11654,2/13/2021,8:00 AM,Mizoram,-,-,4363,9,4392,1
11655,2/13/2021,8:00 AM,Nagaland,-,-,12011,88,12176,1
11656,2/13/2021,8:00 AM,Odisha,-,-,333351,1910,336042,1
11657,2/13/2021,8:00 AM,Puducherry,-,-,38476,656,39416,1
11658,2/13/2021,8:00 AM,Punjab,-,-,167814,5690,175804,1
11659,2/13/2021,8:00 AM,Rajasthan,-,-,314523,2780,318710,1
11660,2/13/2021,8:00 AM,Sikkim,-,-,5920,135,6116,1
11661,2/13/2021,8:00 AM,Tamil Nadu,-,-,827480,12408,844173,1
11662,2/13/2021,8:00 AM,Telengana,-,-,293033,1614,296428,1
11663,2/13/2021,8:00 AM,Tripura,-,-,32960,391,33353,1
11664,2/13/2021,8:00 AM,Uttarakhand,-,-,94396,1678,96722,1
11665,2/13/2021,8:00 AM,Uttar Pradesh,-,-,590071,8698,602001,1
11666,2/13/2021,8:00 AM,West Bengal,-,-,557758,10229,572220,1
11667,2/14/2021,8:00 AM,Andhra Pradesh,-,-,880855,7162,888814,1
11668,2/14/2021,8:00 AM,Andaman and Nicobar Islands,-,-,4938,62,5009,1
11669,2/14/2021,8:00 AM,Arunachal Pradesh,-,-,16772,56,16832,1
11670,2/14/2021,8:00 AM,Assam,-,-,214570,1087,217288,1
11671,2/14/2021,8:00 AM,Bihar,-,-,259513,1524,261690,1
11672,2/14/2021,8:00 AM,Chandigarh,-,-,20752,345,21220,1
11673,2/14/2021,8:00 AM,Chhattisgarh,-,-,301904,3771,308930,1
11674,2/14/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3396,2,3400,1
11675,2/14/2021,8:00 AM,Delhi,-,-,624866,10889,636796,1
11676,2/14/2021,8:00 AM,Goa,-,-,52831,778,54193,1
11677,2/14/2021,8:00 AM,Gujarat,-,-,258834,4400,264997,1
11678,2/14/2021,8:00 AM,Haryana,-,-,265085,3039,268969,1
11679,2/14/2021,8:00 AM,Himachal Pradesh,-,-,56685,992,58201,1
11680,2/14/2021,8:00 AM,Jammu and Kashmir,-,-,122703,1949,125268,1
11681,2/14/2021,8:00 AM,Jharkhand,-,-,117749,1082,119283,1
11682,2/14/2021,8:00 AM,Karnataka,-,-,926664,12263,944856,1
11683,2/14/2021,8:00 AM,Kerala,-,-,931706,3970,999523,1
11684,2/14/2021,8:00 AM,Lakshadweep,-,-,134,0,224,1
11685,2/14/2021,8:00 AM,Ladakh,-,-,9586,130,9765,1
11686,2/14/2021,8:00 AM,Madhya Pradesh,-,-,251765,3829,257423,1
11687,2/14/2021,8:00 AM,Maharashtra,-,-,1974248,51489,2060186,1
11688,2/14/2021,8:00 AM,Manipur,-,-,28744,373,29183,1
11689,2/14/2021,8:00 AM,Meghalaya,-,-,13623,148,13937,1
11690,2/14/2021,8:00 AM,Mizoram,-,-,4363,9,4392,1
11691,2/14/2021,8:00 AM,Nagaland,-,-,12019,88,12183,1
11692,2/14/2021,8:00 AM,Odisha,-,-,333451,1910,336101,1
11693,2/14/2021,8:00 AM,Puducherry,-,-,38500,656,39440,1
11694,2/14/2021,8:00 AM,Punjab,-,-,168035,5694,176064,1
11695,2/14/2021,8:00 AM,Rajasthan,-,-,314630,2781,318820,1
11696,2/14/2021,8:00 AM,Sikkim,-,-,5922,135,6116,1
11697,2/14/2021,8:00 AM,Tamil Nadu,-,-,827962,12413,844650,1
11698,2/14/2021,8:00 AM,Telengana,-,-,293210,1616,296574,1
11699,2/14/2021,8:00 AM,Tripura,-,-,32960,391,33353,1
11700,2/14/2021,8:00 AM,Uttarakhand,-,-,94449,1680,96766,1
11701,2/14/2021,8:00 AM,Uttar Pradesh,-,-,590292,8699,602089,1
11702,2/14/2021,8:00 AM,West Bengal,-,-,558015,10230,572405,1
11703,2/15/2021,8:00 AM,Andhra Pradesh,-,-,880972,7162,888869,1
11704,2/15/2021,8:00 AM,Andaman and Nicobar Islands,-,-,4938,62,5009,1
11705,2/15/2021,8:00 AM,Arunachal Pradesh,-,-,16773,56,16832,1
11706,2/15/2021,8:00 AM,Assam,-,-,214585,1087,217293,1
11707,2/15/2021,8:00 AM,Bihar,-,-,259591,1525,261741,1
11708,2/15/2021,8:00 AM,Chandigarh,-,-,20765,346,21238,1
11709,2/15/2021,8:00 AM,Chhattisgarh,-,-,302069,3772,309099,1
11710,2/15/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3396,2,3400,1
11711,2/15/2021,8:00 AM,Delhi,-,-,625024,10891,636946,1
11712,2/15/2021,8:00 AM,Goa,-,-,52910,779,54235,1
11713,2/15/2021,8:00 AM,Gujarat,-,-,259104,4401,265244,1
11714,2/15/2021,8:00 AM,Haryana,-,-,265155,3039,269046,1
11715,2/15/2021,8:00 AM,Himachal Pradesh,-,-,56817,994,58222,1
11716,2/15/2021,8:00 AM,Jammu and Kashmir,-,-,122768,1951,125341,1
11717,2/15/2021,8:00 AM,Jharkhand,-,-,117773,1082,119316,1
11718,2/15/2021,8:00 AM,Karnataka,-,-,927150,12265,945270,1
11719,2/15/2021,8:00 AM,Kerala,-,-,936398,3985,1004135,1
11720,2/15/2021,8:00 AM,Lakshadweep,-,-,136,0,233,1
11721,2/15/2021,8:00 AM,Ladakh,-,-,9592,130,9767,1
11722,2/15/2021,8:00 AM,Madhya Pradesh,-,-,251970,3834,257646,1
11723,2/15/2021,8:00 AM,Maharashtra,-,-,1975603,51529,2064278,1
11724,2/15/2021,8:00 AM,Manipur,-,-,28748,373,29196,1
11725,2/15/2021,8:00 AM,Meghalaya,-,-,13645,148,13942,1
11726,2/15/2021,8:00 AM,Mizoram,-,-,4366,9,4392,1
11727,2/15/2021,8:00 AM,Nagaland,-,-,12028,88,12189,1
11728,2/15/2021,8:00 AM,Odisha,-,-,333554,1910,336174,1
